kepoi_name,koi_period,koi_prad,koi_teq,koi_disposition
K00822.01,7.91937,2.04e-06,-2.04e-06,FALSE POSITIVE
K00508.01,7.93058,9.41e-06,-9.41e-06,CONFIRMED
K07237.01,7.93202,0.0002702,-0.0002702,FALSE POSITIVE
K04601.01,7.94004,8.495e-05,-8.495e-05,CANDIDATE
K03666.01,7.94258,3.963e-06,-3.963e-06,FALSE POSITIVE
K00894.01,7.94262,2.419e-05,-2.419e-05,FALSE POSITIVE
K06621.01,7.94637,4.78e-07,-4.78e-07,FALSE POSITIVE
K01461.01,7.94671,4.171e-06,-4.171e-06,FALSE POSITIVE
K00837.01,7.95355,1.91e-05,-1.91e-05,CONFIRMED
K05384.01,7.95446,3.496e-05,-3.496e-05,CANDIDATE
K00117.04,7.95825,7.673e-05,-7.673e-05,CONFIRMED
K01870.01,7.96431,1.037e-05,-1.037e-05,CONFIRMED
K03590.01,7.9644,2.451e-06,-2.451e-06,FALSE POSITIVE
K06207.01,7.96444,3.038e-06,-3.038e-06,FALSE POSITIVE
K02255.01,7.97034,3.502e-05,-3.502e-05,CONFIRMED
K02532.01,7.97097,2.183e-05,-2.183e-05,CANDIDATE
K00676.01,7.97251,3.652e-06,-3.652e-06,CONFIRMED
K00330.01,7.97421,2.174e-05,-2.174e-05,CONFIRMED
K02871.04,7.97882,0.0001264,-0.0001264,CANDIDATE
K01391.01,7.98119,2.283e-06,-2.283e-06,FALSE POSITIVE
K02614.01,7.99022,5.341e-05,-5.341e-05,CONFIRMED
K04524.01,7.99145,6.551e-05,-6.551e-05,CANDIDATE
K06617.01,8.00189,0.0001045,-0.0001045,CANDIDATE
K02597.01,8.00505,5.083e-05,-5.083e-05,CONFIRMED
K00511.01,8.00579,1.123e-05,-1.123e-05,CONFIRMED
K01952.01,8.01039,2.795e-05,-2.795e-05,CONFIRMED
K00886.01,8.01078,1.061e-05,-1.061e-05,CONFIRMED
K01163.02,8.01501,3.259e-05,-3.259e-05,CONFIRMED
K00219.01,8.02512,3.166e-06,-3.166e-06,CONFIRMED
K01457.01,8.02768,1.97e-06,-1.97e-06,CONFIRMED
K00626.02,8.0292,8.295e-05,-8.295e-05,CANDIDATE
K01700.01,8.03754,2.269e-05,-2.269e-05,CONFIRMED
K04726.01,8.03867,0.0001136,-0.0001136,FALSE POSITIVE
K00156.01,8.04135,8.915e-06,-8.915e-06,CONFIRMED
K01583.01,8.04728,2.89e-05,-2.89e-05,CONFIRMED
K07405.01,8.04963,2.67e-07,-2.67e-07,FALSE POSITIVE
K03122.01,8.05338,9.396e-05,-9.396e-05,CONFIRMED
K02368.01,8.07127,5.172e-05,-5.172e-05,CONFIRMED
K03144.01,8.07394,4.848e-05,-4.848e-05,CONFIRMED
K04554.01,8.07725,0.0001396,-0.0001396,CANDIDATE
K01849.01,8.08802,1.128e-05,-1.128e-05,CONFIRMED
K05297.01,8.0907,0.0001305,-0.0001305,CANDIDATE
K01283.01,8.09221,3.324e-05,-3.324e-05,CONFIRMED
K03735.01,8.09694,6.569e-06,-6.569e-06,FALSE POSITIVE
K01028.01,8.09696,2.329e-05,-2.329e-05,FALSE POSITIVE
K03687.01,8.09705,5.717e-06,-5.717e-06,FALSE POSITIVE
K00380.01,8.09706,1.774e-05,-1.774e-05,FALSE POSITIVE
K07349.01,8.09875,2.58e-07,-2.58e-07,FALSE POSITIVE
K00890.01,8.09889,2.181e-06,-2.181e-06,CONFIRMED
K00825.01,8.10363,2.032e-05,-2.032e-05,CONFIRMED
K04126.01,8.10504,8.946e-05,-8.946e-05,CONFIRMED
K00749.03,8.10905,6.787e-05,-6.787e-05,CONFIRMED
K00647.02,8.11347,0.0001629,-0.0001629,CANDIDATE
K00818.01,8.11437,1.092e-05,-1.092e-05,CONFIRMED
K00954.01,8.11529,1.34e-05,-1.34e-05,CONFIRMED
K04504.02,8.11934,0.0001602,-0.0001602,CANDIDATE
K01127.02,8.12809,0.0001107,-0.0001107,CONFIRMED
K00291.02,8.13,2.376e-05,-2.376e-05,CONFIRMED
K00085.03,8.13121,1.902e-05,-1.902e-05,CONFIRMED
K06677.01,8.14414,3.39e-07,-3.39e-07,FALSE POSITIVE
K01102.02,8.14516,4.38e-05,-4.38e-05,CONFIRMED
K02704.03,8.15276,6.589e-05,-6.589e-05,CONFIRMED
K02687.02,8.16734,6.02e-05,-6.02e-05,CANDIDATE
K01191.01,8.17243,2.683e-05,-2.683e-05,CANDIDATE
K06342.01,8.17708,0.0001308,-0.0001308,CANDIDATE
K00475.01,8.18089,1.601e-05,-1.601e-05,CONFIRMED
K01342.02,8.18182,2.304e-05,-2.304e-05,CONFIRMED
K04337.01,8.18505,8.346e-05,-8.346e-05,CONFIRMED
K00986.01,8.18739,1.944e-05,-1.944e-05,CONFIRMED
K01060.04,8.19345,7.089e-05,-7.089e-05,CONFIRMED
K01494.01,8.19597,3.998e-05,-3.998e-05,CANDIDATE
K04084.03,8.1962,6.326e-05,-6.326e-05,CANDIDATE
K07505.01,8.20287,2.53e-07,-2.53e-07,FALSE POSITIVE
K00853.01,8.20397,1.488e-05,-1.488e-05,CONFIRMED
K07536.01,8.20726,5.52e-07,-5.52e-07,FALSE POSITIVE
K07108.01,8.20951,1.4e-07,-1.4e-07,FALSE POSITIVE
K06069.01,8.2142,8.059e-06,-8.059e-06,FALSE POSITIVE
K03241.01,8.2143,5.046e-05,-5.046e-05,FALSE POSITIVE
K00503.01,8.22241,1.052e-05,-1.052e-05,CONFIRMED
K04681.01,8.23441,0.0001025,-0.0001025,FALSE POSITIVE
K03319.02,8.23983,4.005e-05,-4.005e-05,CONFIRMED
K00604.01,8.25491,4.061e-06,-4.061e-06,FALSE POSITIVE
K07209.01,8.25535,0.0001362,-0.0001362,CANDIDATE
K02352.03,8.25629,3.697e-05,-3.697e-05,CANDIDATE
K07132.01,8.25818,3.02e-07,-3.02e-07,FALSE POSITIVE
K01891.02,8.2598,4.686e-05,-4.686e-05,CONFIRMED
K03584.01,8.26808,6.34e-07,-6.34e-07,FALSE POSITIVE
K08082.01,8.2766,0.0003307,-0.0003307,CANDIDATE
K02001.01,8.27746,4.611e-05,-4.611e-05,CANDIDATE
K06721.01,8.27923,7.245e-05,-7.245e-05,FALSE POSITIVE
K02569.01,8.28157,7.341e-05,-7.341e-05,CANDIDATE
K06067.01,8.29046,3.409e-05,-3.409e-05,FALSE POSITIVE
K01563.02,8.29084,3.128e-05,-3.128e-05,CONFIRMED
K07117.01,8.29276,0.0001527,-0.0001527,CANDIDATE
K03083.03,8.29429,0.0001518,-0.0001518,CANDIDATE
K01946.01,8.29483,2.179e-05,-2.179e-05,CANDIDATE
K00817.02,8.29562,2.368e-05,-2.368e-05,CONFIRMED
K02038.01,8.30538,3.937e-05,-3.937e-05,CONFIRMED
K01018.01,8.30697,3.743e-05,-3.743e-05,FALSE POSITIVE
K00598.01,8.30784,1.144e-05,-1.144e-05,CONFIRMED
K00226.01,8.30865,1.027e-05,-1.027e-05,CONFIRMED
K04528.01,8.31224,5.62e-05,-5.62e-05,CANDIDATE
K00049.01,8.31377,4.206e-05,-4.206e-05,CONFIRMED
K02145.01,8.32652,4.605e-05,-4.605e-05,CONFIRMED
K01418.01,8.3441,6.023e-06,-6.023e-06,FALSE POSITIVE
K05858.01,8.34411,5.823e-05,-5.823e-05,FALSE POSITIVE
K00505.04,8.34819,3.129e-05,-3.129e-05,CONFIRMED
K00765.01,8.3539,1.524e-05,-1.524e-05,CONFIRMED
K01003.01,8.36062,4.43e-06,-4.43e-06,FALSE POSITIVE
K01944.02,8.36068,8.106e-05,-8.106e-05,FALSE POSITIVE
K00956.01,8.36087,6.061e-06,-6.061e-06,CONFIRMED
K07041.01,8.36137,0.0001308,-0.0001308,CANDIDATE
K01806.03,8.3716,7.493e-05,-7.493e-05,CONFIRMED
K02431.01,8.3807,0.0001742,-0.0001742,FALSE POSITIVE
K02627.01,8.38396,8.452e-05,-8.452e-05,CONFIRMED
K01090.01,8.38721,2.133e-06,-2.133e-06,FALSE POSITIVE
K07899.01,8.3914,5.862e-05,-5.862e-05,FALSE POSITIVE
K01204.01,8.39843,5.66e-05,-5.66e-05,CONFIRMED
K04024.01,8.40693,9.705e-05,-9.705e-05,CONFIRMED
K00150.01,8.40888,6.128e-06,-6.128e-06,CONFIRMED
K02036.01,8.411,2.326e-05,-2.326e-05,CONFIRMED
K01023.01,8.41201,3.509e-05,-3.509e-05,FALSE POSITIVE
K05983.01,8.41201,2.36e-07,-2.36e-07,FALSE POSITIVE
K01417.01,8.42809,3.522e-06,-3.522e-06,FALSE POSITIVE
K07234.01,8.42944,2.99e-07,-2.99e-07,FALSE POSITIVE
K03243.01,8.42944,5.436e-05,-5.436e-05,FALSE POSITIVE
K00313.02,8.4364,1.086e-05,-1.086e-05,CONFIRMED
K02621.01,8.44327,6.334e-05,-6.334e-05,FALSE POSITIVE
K00282.02,8.45745,2.831e-05,-2.831e-05,CONFIRMED
K01895.01,8.45747,3.053e-05,-3.053e-05,CONFIRMED
K02243.02,8.45805,4.522e-05,-4.522e-05,CONFIRMED
K06252.01,8.46044,6.29e-07,-6.29e-07,FALSE POSITIVE
K05305.01,8.46185,6.275e-05,-6.275e-05,FALSE POSITIVE
K02226.01,8.46354,2.198e-05,-2.198e-05,CANDIDATE
K06900.01,8.46771,1.058e-06,-1.058e-06,FALSE POSITIVE
K00790.01,8.47238,1.56e-05,-1.56e-05,CONFIRMED
K06966.01,8.47485,7.198e-05,-7.198e-05,CANDIDATE
K07670.01,8.47953,0.000354,-0.000354,CANDIDATE
K03592.01,8.4803,1.344e-06,-1.344e-06,FALSE POSITIVE
K03513.01,8.4803,3.32e-07,-3.32e-07,FALSE POSITIVE
K06074.01,8.4803,1.76e-05,-1.76e-05,FALSE POSITIVE
K04879.01,8.4803,0.0002204,-0.0002204,FALSE POSITIVE
K02003.01,8.48031,3.933e-05,-3.933e-05,FALSE POSITIVE
K02446.01,8.48031,7.149e-05,-7.149e-05,FALSE POSITIVE
K01468.01,8.48032,1.849e-05,-1.849e-05,FALSE POSITIVE
K04897.01,8.48032,9.807e-05,-9.807e-05,FALSE POSITIVE
K04324.01,8.48033,0.0001724,-0.0001724,FALSE POSITIVE
K05724.01,8.48039,0.000127,-0.000127,FALSE POSITIVE
K01523.01,8.4804,5.755e-05,-5.755e-05,FALSE POSITIVE
K07239.01,8.48047,0.0001176,-0.0001176,FALSE POSITIVE
K04381.01,8.4805,0.000212,-0.000212,FALSE POSITIVE
K02755.01,8.48299,3.908e-05,-3.908e-05,CANDIDATE
K02135.03,8.48652,5.335e-05,-5.335e-05,CONFIRMED
K03671.01,8.48787,3.926e-06,-3.926e-06,FALSE POSITIVE
K00334.01,8.48794,5.082e-05,-5.082e-05,FALSE POSITIVE
K02337.01,8.4964,2.908e-05,-2.908e-05,CONFIRMED
K07320.01,8.50208,9.33e-05,-9.33e-05,CANDIDATE
K00645.01,8.50339,2.792e-05,-2.792e-05,CONFIRMED
K01441.01,8.50698,3.609e-05,-3.609e-05,CONFIRMED
K07762.01,8.50735,9.772e-05,-9.772e-05,CANDIDATE
K00237.01,8.50833,9.705e-06,-9.705e-06,CONFIRMED
K01677.02,8.5117,3.5205e-05,-3.5205e-05,CANDIDATE
K00304.01,8.51204,6.475e-06,-6.475e-06,CONFIRMED
K04698.01,8.52759,0.0001023,-0.0001023,CANDIDATE
K04541.01,8.52912,8.343e-05,-8.343e-05,CANDIDATE
K03627.02,8.52999,3.073e-06,-3.073e-06,FALSE POSITIVE
K02682.01,8.53162,1.099e-05,-1.099e-05,FALSE POSITIVE
K07292.01,8.54124,0.0001267,-0.0001267,FALSE POSITIVE
K03496.02,8.54338,0.0001984,-0.0001984,CANDIDATE
K03033.01,8.55935,7.458e-05,-7.458e-05,FALSE POSITIVE
K02037.03,8.56267,4.308e-05,-4.308e-05,CANDIDATE
K03904.01,8.56751,7.413e-05,-7.413e-05,FALSE POSITIVE
K01314.01,8.57505,5.684e-05,-5.684e-05,CONFIRMED
K05512.01,8.58529,0.0001041,-0.0001041,CANDIDATE
K05991.01,8.586,2.555e-05,-2.555e-05,FALSE POSITIVE
K00710.02,8.58601,3.61e-05,-3.61e-05,CONFIRMED
K07277.01,8.58936,0.0002691,-0.0002691,FALSE POSITIVE
K03107.01,8.58956,0.0002232,-0.0002232,FALSE POSITIVE
K07278.01,8.58964,4.1e-07,-4.1e-07,FALSE POSITIVE
K03828.01,8.58966,2.185e-05,-2.185e-05,FALSE POSITIVE
K01827.01,8.58967,5.492e-05,-5.492e-05,FALSE POSITIVE
K00329.01,8.5897,4.468e-05,-4.468e-05,FALSE POSITIVE
K07984.01,8.58987,0.0001846,-0.0001846,FALSE POSITIVE
K02629.01,8.59,8.864e-05,-8.864e-05,FALSE POSITIVE
K04894.01,8.59005,0.0001064,-0.0001064,FALSE POSITIVE
K00654.01,8.59482,2.572e-05,-2.572e-05,CONFIRMED
K00429.01,8.6001,5.05e-06,-5.05e-06,CONFIRMED
K00680.01,8.60015,1.532e-06,-1.532e-06,CONFIRMED
K06618.01,8.60409,0.0001764,-0.0001764,CANDIDATE
K06263.01,8.60965,7.02e-05,-7.02e-05,CANDIDATE
K07442.01,8.61734,6.6e-07,-6.6e-07,FALSE POSITIVE
K04661.01,8.61743,6.717e-05,-6.717e-05,CANDIDATE
K07530.01,8.62748,1.164e-06,-1.164e-06,FALSE POSITIVE
K02617.01,8.6305,6.58e-05,-6.58e-05,CONFIRMED
K01205.01,8.63847,3.522e-05,-3.522e-05,CONFIRMED
K06479.01,8.64355,9.39e-07,-9.39e-07,FALSE POSITIVE
K03566.01,8.64636,1.372e-05,-1.372e-05,FALSE POSITIVE
K06406.01,8.65299,7.339e-05,-7.339e-05,FALSE POSITIVE
K06470.01,8.65304,2.929e-05,-2.929e-05,FALSE POSITIVE
K01330.01,8.65307,2.809e-05,-2.809e-05,FALSE POSITIVE
K03156.03,8.6531,3.789e-06,-3.789e-06,FALSE POSITIVE
K06471.01,8.65312,6.039e-05,-6.039e-05,FALSE POSITIVE
K01334.01,8.65312,3.451e-05,-3.451e-05,FALSE POSITIVE
K04046.01,8.65313,4.245e-05,-4.245e-05,FALSE POSITIVE
K06110.01,8.65316,5.315e-05,-5.315e-05,FALSE POSITIVE
K06389.01,8.65324,0.0001361,-0.0001361,FALSE POSITIVE
K00498.01,8.66137,0.0003845,-0.0003845,FALSE POSITIVE
K06477.01,8.66526,4.622e-06,-4.622e-06,FALSE POSITIVE
K00146.01,8.66782,6.02e-06,-6.02e-06,FALSE POSITIVE
K06063.01,8.66783,2.84e-07,-2.84e-07,FALSE POSITIVE
K05863.01,8.67238,7.692e-05,-7.692e-05,CANDIDATE
K02055.01,8.6789,2.382e-05,-2.382e-05,CONFIRMED
K02506.01,8.67904,3.976e-05,-3.976e-05,CONFIRMED
K03138.01,8.68911,3.364e-05,-3.364e-05,CONFIRMED
K01751.01,8.6893,9.801e-06,-9.801e-06,CONFIRMED
K04500.01,8.7018,8.568e-05,-8.568e-05,CONFIRMED
K03097.03,8.70312,8.49e-05,-8.49e-05,CONFIRMED
K01069.01,8.70421,1.32e-05,-1.32e-05,CONFIRMED
K01194.01,8.70798,2.927e-05,-2.927e-05,CONFIRMED
K01906.01,8.71044,7.906e-06,-7.906e-06,CANDIDATE
K00351.05,8.7198,2.988e-05,-2.988e-05,CONFIRMED
K01589.01,8.72585,2.992e-05,-2.992e-05,CONFIRMED
K01110.01,8.73489,4.425e-05,-4.425e-05,CONFIRMED
K07378.01,8.73968,0.0003092,-0.0003092,CANDIDATE
K03429.02,8.74192,8.714e-05,-8.714e-05,CONFIRMED
K01358.02,8.74292,3.311e-05,-3.311e-05,CANDIDATE
K01399.01,8.7506,3.362e-05,-3.362e-05,CANDIDATE
K00952.02,8.7521,1.306e-05,-1.306e-05,CONFIRMED
K06047.01,8.75291,2.797e-06,-2.797e-06,FALSE POSITIVE
K04246.02,8.75631,9.976e-05,-9.976e-05,CANDIDATE
K02120.01,8.77426,2.931e-05,-2.931e-05,CANDIDATE
K01760.02,8.77515,6.131e-05,-6.131e-05,CONFIRMED
K02091.01,8.77997,3.19e-05,-3.19e-05,CANDIDATE
K05471.01,8.7806,5.97e-07,-5.97e-07,FALSE POSITIVE
K06552.01,8.78458,2.29e-07,-2.29e-07,FALSE POSITIVE
K00199.02,8.78458,7.252e-05,-7.252e-05,FALSE POSITIVE
K02129.01,8.79618,3.07e-05,-3.07e-05,CONFIRMED
K04713.01,8.79632,0.0001073,-0.0001073,CANDIDATE
K06919.01,8.79987,0.0001038,-0.0001038,FALSE POSITIVE
K03182.01,8.79992,3.836e-05,-3.836e-05,FALSE POSITIVE
K03230.01,8.80854,6.062e-05,-6.062e-05,FALSE POSITIVE
K04035.01,8.81097,0.0001045,-0.0001045,FALSE POSITIVE
K00121.01,8.8111,1.642e-05,-1.642e-05,FALSE POSITIVE
K04558.01,8.8234,0.0001538,-0.0001538,CANDIDATE
K06765.02,8.82496,0.0001028,-0.0001028,FALSE POSITIVE
K04127.01,8.82716,7.379e-05,-7.379e-05,CONFIRMED
K04451.01,8.83037,9.977e-05,-9.977e-05,CANDIDATE
K06291.01,8.83242,0.00012,-0.00012,CANDIDATE
K02647.01,8.83929,4.929e-05,-4.929e-05,CONFIRMED
K02191.01,8.84784,3.369e-05,-3.369e-05,CANDIDATE
K04773.01,8.84939,0.0001224,-0.0001224,CANDIDATE
K02924.02,8.85687,2.764e-05,-2.764e-05,CANDIDATE
K03875.01,8.87042,9.022e-06,-9.022e-06,CANDIDATE
K00489.02,8.8746,0.0002549,-0.0002549,FALSE POSITIVE
K00889.01,8.88492,1.636e-06,-1.636e-06,CONFIRMED
K04405.01,8.91729,0.0002228,-0.0002228,CANDIDATE
K02086.02,8.91901,5.078e-05,-5.078e-05,CONFIRMED
K02722.04,8.92114,7.239e-05,-7.239e-05,CONFIRMED
K00153.01,8.92508,5.992e-06,-5.992e-06,CONFIRMED
K02303.02,8.93485,9.707e-05,-9.707e-05,CANDIDATE
K03518.01,8.93946,1.089e-06,-1.089e-06,FALSE POSITIVE
K06752.01,8.94296,0.0001293,-0.0001293,CANDIDATE
K02547.01,8.94338,4.416e-05,-4.416e-05,CANDIDATE
K06075.01,8.94743,1.53e-07,-1.53e-07,FALSE POSITIVE
K03190.01,8.95294,8.727e-05,-8.727e-05,CANDIDATE
K03340.01,8.95397,0.0001907,-0.0001907,CANDIDATE
K07249.01,8.96488,0.0001384,-0.0001384,FALSE POSITIVE
K06937.01,8.96661,5.26e-07,-5.26e-07,FALSE POSITIVE
K01960.01,8.96847,3.092e-05,-3.092e-05,CONFIRMED
K00326.01,8.9735,2.091e-05,-2.091e-05,CANDIDATE
K04913.02,8.97377,7.603e-05,-7.603e-05,FALSE POSITIVE
K01574.04,8.97729,0.0001451,-0.0001451,CANDIDATE
K00105.01,8.98101,3.085e-06,-3.085e-06,CONFIRMED
K01458.01,8.98128,2.068e-05,-2.068e-05,CANDIDATE
K00870.02,8.98582,1.437e-05,-1.437e-05,CONFIRMED
K02890.01,8.98826,9.232e-05,-9.232e-05,CANDIDATE
K00159.01,8.99089,1.135e-05,-1.135e-05,CONFIRMED
K05605.01,9.01189,0.001624,-0.001624,CANDIDATE
K03569.01,9.01422,6.71e-07,-6.71e-07,FALSE POSITIVE
K04772.02,9.01947,0.0004334,-0.0004334,CANDIDATE
K02711.01,9.02436,4.004e-05,-4.004e-05,CONFIRMED
K00804.01,9.02931,1.648e-05,-1.648e-05,CANDIDATE
K02199.01,9.03326,8.042e-05,-8.042e-05,CANDIDATE
K00719.01,9.03419,6.305e-06,-6.305e-06,CONFIRMED
K01512.01,9.04189,2.212e-05,-2.212e-05,FALSE POSITIVE
K00371.02,9.05847,0.0001146,-0.0001146,FALSE POSITIVE
K07256.01,9.05849,5.19e-07,-5.19e-07,FALSE POSITIVE
K02267.01,9.06557,2.626e-05,-2.626e-05,FALSE POSITIVE
K02981.01,9.06688,7.246e-05,-7.246e-05,CONFIRMED
K00618.01,9.07098,1.314e-05,-1.314e-05,CONFIRMED
K04730.01,9.07829,4.619e-05,-4.619e-05,CANDIDATE
K07274.01,9.08019,5.98e-07,-5.98e-07,FALSE POSITIVE
K02643.01,9.08233,4.318e-05,-4.318e-05,CONFIRMED
K01561.01,9.0859,1.174e-05,-1.174e-05,FALSE POSITIVE
K04288.02,9.08745,8.194e-05,-8.194e-05,CANDIDATE
K07826.01,9.08751,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K04057.01,9.08915,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K07341.01,9.08936,2.208e-06,-2.208e-06,FALSE POSITIVE
K01294.01,9.08938,2.325e-05,-2.325e-05,FALSE POSITIVE
K01792.03,9.10969,2.7e-05,-2.7e-05,CONFIRMED
K01683.01,9.115,5.079e-05,-5.079e-05,CONFIRMED
K06769.01,9.12209,7.94e-07,-7.94e-07,FALSE POSITIVE
K02944.01,9.12209,7.149e-05,-7.149e-05,FALSE POSITIVE
K06246.01,9.13315,3.183e-05,-3.183e-05,CANDIDATE
K08034.01,9.14479,0.0001383,-0.0001383,FALSE POSITIVE
K01608.01,9.17617,3.418e-05,-3.418e-05,CONFIRMED
K00558.01,9.17859,1.432e-05,-1.432e-05,CANDIDATE
K01889.02,9.18189,6.36e-05,-6.36e-05,CANDIDATE
K02595.01,9.18244,6.703e-05,-6.703e-05,CONFIRMED
K03925.01,9.20756,0.0003568,-0.0003568,CANDIDATE
K01278.03,9.22077,0.0001396,-0.0001396,CONFIRMED
K04813.01,9.22947,0.0001382,-0.0001382,CANDIDATE
K01030.01,9.22961,4.278e-05,-4.278e-05,CANDIDATE
K00080.01,9.25057,2.897e-06,-2.897e-06,FALSE POSITIVE
K04538.01,9.25801,7.098e-05,-7.098e-05,FALSE POSITIVE
K07250.01,9.26148,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K00746.01,9.27358,1.037e-05,-1.037e-05,CONFIRMED
K07175.01,9.27427,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K01437.02,9.27989,0.0002336,-0.0002336,FALSE POSITIVE
K00832.01,9.28636,5.46e-07,-5.46e-07,FALSE POSITIVE
K00084.01,9.28696,3.831e-06,-3.831e-06,CONFIRMED
K07309.01,9.29675,4.22e-07,-4.22e-07,FALSE POSITIVE
K02031.01,9.30414,2.541e-05,-2.541e-05,CONFIRMED
K02559.01,9.30992,5.387e-05,-5.387e-05,CANDIDATE
K06255.01,9.31392,6.918e-05,-6.918e-05,FALSE POSITIVE
K03102.01,9.32108,0.0001359,-0.0001359,CANDIDATE
K04292.01,9.32819,0.0001021,-0.0001021,CONFIRMED
K04477.02,9.32868,3.812e-05,-3.812e-05,CANDIDATE
K04520.01,9.33355,0.0002104,-0.0002104,CANDIDATE
K02736.01,9.33648,3.477e-05,-3.477e-05,CONFIRMED
K04885.01,9.33956,6.351e-05,-6.351e-05,CANDIDATE
K00430.02,9.34054,0.0001052,-0.0001052,CANDIDATE
K01930.04,9.34146,4.43e-05,-4.43e-05,CONFIRMED
K05485.01,9.35893,0.0001535,-0.0001535,CANDIDATE
K00700.02,9.3606,2.31e-05,-2.31e-05,CONFIRMED
K00262.02,9.37664,3.192e-05,-3.192e-05,CONFIRMED
K00488.01,9.37892,2.173e-05,-2.173e-05,CONFIRMED
K07021.01,9.38063,1.066e-06,-1.066e-06,FALSE POSITIVE
K01977.01,9.38741,2.454e-05,-2.454e-05,CONFIRMED
K01840.02,9.38882,0.0001653,-0.0001653,CANDIDATE
K00466.01,9.39104,5.726e-06,-5.726e-06,FALSE POSITIVE
K06398.01,9.40223,0.0001098,-0.0001098,FALSE POSITIVE
K02089.01,9.40527,2.8e-05,-2.8e-05,FALSE POSITIVE
K04304.01,9.40614,0.0001239,-0.0001239,CONFIRMED
K01400.01,9.41475,2.298e-05,-2.298e-05,FALSE POSITIVE
K01015.01,9.4289,2.354e-05,-2.354e-05,CONFIRMED
K00063.01,9.43414,2.136e-05,-2.136e-05,CONFIRMED
K00884.01,9.43946,4.991e-06,-4.991e-06,CONFIRMED
K03816.01,9.44943,2.084e-05,-2.084e-05,FALSE POSITIVE
K03530.01,9.44943,1.614e-06,-1.614e-06,FALSE POSITIVE
K06046.01,9.44944,7.138e-06,-7.138e-06,FALSE POSITIVE
K04710.01,9.45277,0.0001363,-0.0001363,CANDIDATE
K06441.01,9.45559,1.223e-06,-1.223e-06,FALSE POSITIVE
K06368.01,9.45881,0.0001645,-0.0001645,CANDIDATE
K06626.01,9.45999,4.48e-07,-4.48e-07,FALSE POSITIVE
K08257.01,9.46094,0.0002719,-0.0002719,CANDIDATE
K08068.01,9.46404,0.0002798,-0.0002798,CANDIDATE
K00936.01,9.46782,6.129e-06,-6.129e-06,CONFIRMED
K06772.01,9.46919,5.89e-07,-5.89e-07,FALSE POSITIVE
K03053.02,9.47671,0.0001668,-0.0001668,CANDIDATE
K02263.02,9.47851,5.266e-05,-5.266e-05,CONFIRMED
K00752.01,9.48804,2.775e-05,-2.775e-05,CONFIRMED
K00283.03,9.48815,6.148e-05,-6.148e-05,CANDIDATE
K00670.01,9.48966,2.509e-05,-2.509e-05,CONFIRMED
K02248.02,9.49076,0.0001004,-0.0001004,CANDIDATE
K02533.02,9.49361,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K00556.01,9.50151,6.359e-05,-6.359e-05,FALSE POSITIVE
K03676.01,9.50158,1.019e-05,-1.019e-05,FALSE POSITIVE
K03374.01,9.50849,0.0001156,-0.0001156,CONFIRMED
K01475.02,9.5122,3.21e-05,-3.21e-05,CANDIDATE
K00500.02,9.52164,8.947e-06,-8.947e-06,CONFIRMED
K06117.01,9.52408,1.451e-06,-1.451e-06,FALSE POSITIVE
K03540.01,9.5304,2.289e-05,-2.289e-05,FALSE POSITIVE
K04590.01,9.54061,7.087e-05,-7.087e-05,CANDIDATE
K06400.01,9.54358,2.88e-07,-2.88e-07,FALSE POSITIVE
K04149.01,9.54699,8.411e-05,-8.411e-05,CANDIDATE
K00249.01,9.54928,5.287e-06,-5.287e-06,CONFIRMED
K05662.01,9.5497,0.0003035,-0.0003035,FALSE POSITIVE
K02593.02,9.55391,0.0001577,-0.0001577,CANDIDATE
K00528.01,9.57666,1.065e-05,-1.065e-05,CONFIRMED
K06567.01,9.58406,7.19e-07,-7.19e-07,FALSE POSITIVE
K01839.01,9.59069,2.495e-05,-2.495e-05,CONFIRMED
K01916.02,9.59993,2.139e-05,-2.139e-05,CONFIRMED
K00246.02,9.60506,3.459e-05,-3.459e-05,CONFIRMED
K03986.01,9.60854,6.269e-05,-6.269e-05,FALSE POSITIVE
K00234.01,9.61375,1.143e-05,-1.143e-05,CONFIRMED
K00935.04,9.61731,3.35e-05,-3.35e-05,CANDIDATE
K04287.02,9.61831,0.0001066,-0.0001066,CANDIDATE
K03741.04,9.63103,0.0001257,-0.0001257,FALSE POSITIVE
K05524.01,9.63648,9.402e-05,-9.402e-05,FALSE POSITIVE
K01279.02,9.65188,5.898e-05,-5.898e-05,CONFIRMED
K01557.02,9.65349,1.43e-05,-1.43e-05,CONFIRMED
K01082.04,9.65505,7.33e-05,-7.33e-05,CANDIDATE
K00499.01,9.66857,1.899e-05,-1.899e-05,CONFIRMED
K00148.02,9.67396,5.462e-06,-5.462e-06,CONFIRMED
K04067.01,9.68872,0.000612,-0.000612,CANDIDATE
K02126.01,9.69311,3.035e-05,-3.035e-05,CONFIRMED
K01929.01,9.69315,2.759e-05,-2.759e-05,CONFIRMED
K01593.01,9.69501,4.657e-05,-4.657e-05,CONFIRMED
K06191.01,9.70434,0.0001744,-0.0001744,CANDIDATE
K03127.01,9.70569,0.0001722,-0.0001722,CONFIRMED
K07304.01,9.72675,1.13e-06,-1.13e-06,FALSE POSITIVE
