rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol
6865,11072982,K05860.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,264.708,0.2277,3.975,461.3,6.17,425,7.68
185,9471974,K00119.02,Kepler-108 c,CONFIRMED,CANDIDATE,0.987,0,0,0,0,190.32,0.812,15.284,1141.7,7.78,426,7.8
6178,6045404,K05231.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,78.8761,0.2209,4.912,472.3,2.03,427,7.86
6220,6195792,K05246.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,36.4773,0.5298,2.092,463,1.65,427,7.89
5313,10328393,K01905.03,Kepler-332 d,CONFIRMED,CANDIDATE,0.998,0,0,0,0,34.2115,0.034,4.947,273.8,1.15,427,7.82
4476,5168498,K07719.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.083,1,0,0,0,219.747,0.097,22.48,190.4,3.24,427,7.82
6104,6765563,K05324.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,293.393,0.1322,3.661,518.8,6.84,428,7.93
7762,9640921,K07210.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,80.7061,0.956,6.8899,11852,15.47,428,7.96
1759,11288051,K00241.02,Kepler-124 d,CONFIRMED,CANDIDATE,0.982,0,0,0,0,30.9506,0.958,5.394,301.4,1.51,428,7.91
2523,5881813,K02744.01,Kepler-1333 b,CONFIRMED,CANDIDATE,0.987,0,0,0,0,109.647,0.797,6.568,899.7,4.85,428,7.95
4163,10026502,K04706.01,Kepler-1620 b,CONFIRMED,CANDIDATE,0.665,0,0,0,0,101.952,0.084,5.991,152.5,1.31,428,7.92
2756,9881662,K00327.02,Kepler-140 c,CONFIRMED,CANDIDATE,1,0,0,0,0,91.3515,0.008,8.707,210,1.57,428,7.93
7127,7373877,K06037.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,32.67,0.18,3.581,365.4,1.37,428,7.96
3289,10460984,K00474.03,Unknown,CANDIDATE,CANDIDATE,1,0,0,0,0,94.8869,0.982,6.923,641.7,4.24,429,7.99
4146,4556468,K04491.01,Kepler-1609 b,CONFIRMED,CANDIDATE,0.944,0,0,0,0,114.336,0.529,14.077,239.8,2.09,429,8.02
244,7907423,K00899.01,Kepler-249 c,CONFIRMED,CANDIDATE,0.999,0,0,0,0,7.11373,0.334,2.1764,807.6,1.16,429,8.01
4501,9571186,K03313.01,Unknown,CANDIDATE,CANDIDATE,1,0,0,0,0,34.9524,1.225,1.717,677,21.74,429,8.02
2957,10990886,K00478.01,Kepler-568 b,CONFIRMED,CANDIDATE,1,0,0,0,0,11.0235,0.724,1.4814,1795.5,2.46,429,8.04
4793,3757590,K03520.01,Unknown,CANDIDATE,CANDIDATE,0.695,0,0,0,0,135.586,0.549,5.54241,363130,89.83,429,7.99
47,11442465,K00768.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,33.9337,0.812,14.561,8503.7,7.34,430,8.11
7033,4742420,K06120.01,Unknown,CANDIDATE,CANDIDATE,0.997,0,0,0,0,90.0974,0.042,12.697,282.6,1.7,430,8.05
6055,2582800,K04949.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,615.16,0.1544,3.958,267.1,4.48,430,8.08
5586,11342573,K01771.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,91.0564,1.112,6.7282,57608,53.1,431,8.13
2252,9757613,K00250.01,Kepler-26 b,CONFIRMED,CANDIDATE,1,0,0,0,0,12.283,0.047,2.7096,2794.7,2.83,431,8.14
4381,4587135,K04680.01,Unknown,CANDIDATE,CANDIDATE,0.767,0,0,0,0,54.0812,0.182,6.279,411.1,1.54,431,8.19
1636,7102316,K02028.01,Kepler-351 c,CONFIRMED,CANDIDATE,0.998,0,0,0,0,57.2489,0.022,6.083,1455.6,3.19,431,8.17
8003,10866969,K07383.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,50.0122,0.484,3.426,210.4,1.2,432,8.23
6721,10023469,K05757.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.01,0,0,1,0,44.6371,0.029,5.868,282.5,1.28,432,8.22
6581,7024045,K05347.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,23.9342,0.0465,1.607,228.1,1.03,432,8.27
230,8013419,K00901.01,Unknown,CANDIDATE,CANDIDATE,1,0,0,0,0,12.7326,0.811,2.2083,6465.7,4.87,432,8.22
8652,8873450,K07913.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,24.2784,0.717,4.564,714.4,2.03,432,8.27
7244,7974634,K06168.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,131.259,0.4901,4.89,153,1.59,433,8.31
1861,9351316,K02078.01,Kepler-1086 b,CONFIRMED,CANDIDATE,1,0,0,0,0,18.7843,0.658,3.1136,1009.5,2.14,433,8.3
4468,4277304,K04774.01,Unknown,CANDIDATE,CANDIDATE,0.986,0,0,0,0,51.5678,0.554,5.514,210.1,1.3,433,8.3
55,11754553,K00775.01,Kepler-52 c,CONFIRMED,CANDIDATE,1,0,0,0,0,16.3849,0.001,3.0249,1127.1,2,433,8.35
4206,9100953,K04500.02,Unknown,CANDIDATE,CANDIDATE,1,0,0,0,0,44.9852,0.664,4.164,617.8,2.09,433,8.34
4705,8016691,K03286.01,Kepler-1456 b,CONFIRMED,CANDIDATE,0.945,0,0,0,0,18.1374,0.945,3.844,310.8,1.41,433,8.31
778,8678594,K01261.01,Kepler-799 b,CONFIRMED,CANDIDATE,1,0,0,0,0,133.461,0.249,11.4997,5032.9,11.21,433,8.29
9003,10340212,K08003.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,0.933749,0.457,4.637,226.2,0.18,433,8.36
388,3966912,K01186.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,55.6639,1.298,23.546,3414.4,34.14,434,8.38
2320,10122538,K02926.01,Kepler-1388 b,CONFIRMED,CANDIDATE,1,0,0,0,0,12.2855,0.291,2.996,1617.1,2.21,434,8.39
596,3247268,K01089.01,Kepler-418 b,CONFIRMED,CANDIDATE,0.934,0,0,0,0,86.6786,0.291,10.1289,8244.1,9.83,434,8.41
3373,10272442,K00734.02,Unknown,CANDIDATE,CANDIDATE,0.974,0,0,0,0,70.2781,0.07,2.466,781.6,2.54,434,8.38
4840,6947164,K03531.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,70.5828,0.882,8.81169,150930,50.88,435,8.45
4994,9948002,K03562.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,101.263,0.944,17.8951,72792,44,435,8.47
6414,7770901,K05426.01,Unknown,CANDIDATE,CANDIDATE,0.99,0,0,0,0,124.887,0.752,8.599,176.5,1.78,435,8.48
3828,4571004,K04355.05,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,72.5633,0.4863,3.088,332.3,1.99,436,8.58
3036,10965008,K00536.01,Kepler-591 b,CONFIRMED,CANDIDATE,0.921,0,0,0,0,81.1702,0.875,8.358,1183.2,4.71,436,8.55
1658,8099138,K02338.01,Kepler-1196 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,66.1844,0.877,5.155,560.5,2.72,436,8.57
3186,3217264,K00401.03,Kepler-149 c,CONFIRMED,CANDIDATE,0.997,0,0,0,0,55.3291,0.209,6.918,325.7,1.67,436,8.55
2294,8733898,K02842.02,Kepler-446 d,CONFIRMED,CANDIDATE,0.992,0,0,0,0,5.14892,0.719,0.9613,2355,1.72,436,8.54
4651,6468904,K04743.01,Unknown,CANDIDATE,CANDIDATE,0.998,0,0,0,0,49.5387,1.223,2.238,740.6,20.52,436,8.52
6625,9073549,K05608.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,87.5655,0.0563,2.527,396,2.12,437,8.6
7188,11775507,K06245.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,144.103,0.0879,2.753,171.3,1.67,437,8.64
5949,4149060,K05043.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,65.5327,0.3023,2.256,373.4,1.79,437,8.61
825,8631160,K01271.01,Unknown,CANDIDATE,CANDIDATE,1,0,0,0,0,162.048,0.663,9.8974,4840.5,11.52,437,8.65
7847,5307574,K06562.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,1,0,58.6438,0.226,24.44,182.1,1.05,437,8.59
5464,8625821,K01859.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,45.3968,1.235,4.477,1355.2,21.23,437,8.62
660,7102227,K01360.01,Kepler-290 c,CONFIRMED,CANDIDATE,1,0,0,0,0,36.7705,0.545,4.42,1346.6,2.83,437,8.6
2560,9881077,K02751.01,Kepler-1337 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,24.4004,0.909,2.987,860.5,2.47,437,8.64
9270,9469494,K07938.01,Unknown,CANDIDATE,CANDIDATE,0.508,0,0,0,0,275.56,0.018,15.09,89.4,2.33,437,8.6
2155,6864893,K02375.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,40.8792,0.79,7.005,413.6,1.62,437,8.59
4956,8892720,K03336.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,61.4911,0.681,9.745,58703,22.76,438,8.7
8121,8545603,K07893.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.025,1,0,0,0,55.8848,0.752,2.283,497.6,2.11,438,8.7
2865,4847782,K03067.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,30.9597,1.191,5.42,410.7,16.63,438,8.67
267,8256049,K00909.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,16.372,9.303,3.8449,4147.6,540.37,438,8.71
6258,5199426,K05138.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,78.6044,0.828,4.65559,78104,34.8,438,8.68
5380,4472818,K03878.01,Kepler-1524 b,CONFIRMED,CANDIDATE,0.982,0,0,0,0,70.9672,0.545,6.9623,784.7,2.84,438,8.66
7304,2305819,K03201.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,135.572,0.2687,9.94,41.2,0.83,439,8.77
33,10910878,K00757.02,Kepler-229 d,CONFIRMED,CANDIDATE,0.992,0,0,0,0,41.1973,0.045,4.6297,2213.9,3.86,439,8.76
5003,3236705,K03343.01,Unknown,CANDIDATE,CANDIDATE,0.864,0,0,0,0,83.2664,0.029,2.813,620,2.89,439,8.78
7993,8973000,K07118.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,1,0,0,28.0279,0.6493,17.3269,243230,31.3,440,8.86
6149,4914221,K05099.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,111.187,0.8164,3.569,110.8,1.51,440,8.86
4449,11658036,K04771.01,Unknown,CANDIDATE,CANDIDATE,0.919,0,0,0,0,142.704,0.062,5.808,225.5,1.95,440,8.88
6087,4732137,K05077.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,393.946,0.9691,6.012,747.5,18.07,440,8.83
9512,8182107,K07870.01,Unknown,CANDIDATE,CANDIDATE,0.982,0,0,0,0,92.552,0.513,2.135,282.6,2.1,440,8.87
5047,8636333,K03349.01,Kepler-1475 b,CONFIRMED,CANDIDATE,0.967,0,0,0,0,82.1752,0.015,8.664,546.4,2.24,441,8.92
9310,7347246,K03014.01,Kepler-1411 b,CONFIRMED,CANDIDATE,0.941,0,0,0,0,86.1161,0.016,6.058,875.2,3.11,441,8.93
8689,8044608,K03523.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,106.176,0.718,10.4168,164740,54.91,441,8.94
5681,5350447,K04008.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,70.7512,1.24,6.198,858.1,27.74,441,8.97
7269,8223568,K06176.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,143.097,0.1129,17.74,125,1.48,441,8.94
7233,10730703,K02327.02,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,46.3317,0.1484,4.514,299.9,1.39,441,8.98
6151,5967194,K05217.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,498.249,0.1282,8.73,522.6,14.02,441,8.95
6067,5734702,K05196.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,392.473,0.761,7.867,345.6,5.46,442,9.04
4521,5130983,K03325.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,86.4393,1.28,6.534,1175.1,35.31,442,8.99
6562,8040457,K05468.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,81.7048,0.0021,1.468,297,1.65,442,9.04
782,8560840,K01263.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,31.9734,1.24,13.262,1414.4,24.1,442,9.01
4181,8110733,K04708.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,203.512,0.3979,3.671,167.1,2.07,442,9.02
1785,9661979,K02132.01,Unknown,CANDIDATE,CANDIDATE,0.999,0,0,0,0,69.8957,0.872,5.276,548.4,3.04,442,8.99
8439,5871918,K06632.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,12.6433,0.739,5.48853,236720,34.94,443,9.07
2688,7603200,K00314.03,Kepler-138 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,10.3128,0.061,2.0138,137.6,0.59,443,9.07
1568,4242147,K01934.01,Unknown,CANDIDATE,CANDIDATE,1,0,0,0,0,28.7827,0.002,3.451,864.5,2.11,443,9.09
7091,10414727,K06224.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,253.405,0.3967,7.43,240.8,2.69,443,9.13
3695,3548044,K02194.02,Kepler-371 c,CONFIRMED,CANDIDATE,0.979,0,0,0,0,67.9687,0.317,7.948,321.8,1.71,443,9.09
5009,3629330,K03418.01,Kepler-1495 b,CONFIRMED,CANDIDATE,0.67,0,0,0,0,85.2725,0.965,13.31,767.8,3.85,443,9.1
2,10797460,K00752.02,Kepler-227 c,CONFIRMED,CANDIDATE,0.969,0,0,0,0,54.4184,0.586,4.507,874.8,2.83,443,9.11
6304,3941219,K05024.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,282.16,0.5987,5.069,196.3,3.09,443,9.13
5823,11392618,K01623.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.188,0,0,1,0,110.922,0.905,5.282,498,3.71,443,9.12
2085,5364071,K00248.02,Kepler-49 c,CONFIRMED,CANDIDATE,1,0,0,0,0,10.9127,0.685,2.1801,1387.2,2.13,443,9.12
6794,11615521,K05923.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,366.685,0.5294,3.284,456.3,10.75,444,9.18
8123,10979716,K07394.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,10.684,1.012,3.515,81901,26.43,444,9.21
6986,9304842,K06199.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,131.68,0.1224,14.73,2067,5.96,444,9.15
5685,4150390,K01768.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,55.2518,0.978,6.094,39874,27.32,444,9.15
8465,6436505,K06707.01,Unknown,CANDIDATE,CANDIDATE,0.993,0,0,0,0,43.5359,0.258,4.712,576.6,1.86,444,9.19
9502,12168280,K08297.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.141,1,0,0,0,229.958,1.175,7.59,400,43.78,444,9.22
168,6948054,K00869.02,Kepler-245 d,CONFIRMED,CANDIDATE,1,0,0,0,0,36.2761,0.035,4.7865,1572.6,3.03,445,9.29
1230,5531953,K01681.01,Unknown,CANDIDATE,CANDIDATE,1,0,0,0,0,6.9391,0.966,2.977,614.7,1.41,445,9.28
7039,9974142,K06214.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,281.359,0.0371,7.74,278.5,4.22,446,9.34
3472,5686174,K00610.01,Kepler-622 b,CONFIRMED,CANDIDATE,1,0,0,0,0,14.2823,0.019,2.6588,983.2,1.82,446,9.38
972,11497958,K01422.01,Kepler-296 c,CONFIRMED,CANDIDATE,1,0,0,0,0,5.84164,0.026,1.8734,1336.3,1.38,446,9.38
5619,11045383,K01645.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,41.1668,1.093,2.2133,5386.3,17.82,446,9.35
3218,8890783,K00464.01,Kepler-561 b,CONFIRMED,CANDIDATE,0.963,0,0,0,0,58.3621,0.402,6.3363,5374.7,7.02,446,9.33
2595,5128673,K02698.01,Kepler-1316 b,CONFIRMED,CANDIDATE,0.95,0,0,0,0,87.9724,0.015,14.638,866.7,3.39,446,9.37
823,10925104,K00156.03,Kepler-114 d,CONFIRMED,CANDIDATE,1,0,0,0,0,11.7761,0.54,2.8971,1430.8,2.08,446,9.37
3122,5640085,K00448.01,Kepler-159 b,CONFIRMED,CANDIDATE,1,0,0,0,0,10.1396,0.078,2.6446,1155.9,1.68,447,9.41
7674,4375101,K06411.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,61.2596,0.741,12.1777,233260,54.72,447,9.45
4353,3330684,K04533.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,1.26133,0.289,1.244,109.7,0.14,447,9.46
6316,10186761,K05772.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,75.6363,0.2749,2.588,174.6,1.32,447,9.45
1858,8866137,K02074.01,Kepler-1083 b,CONFIRMED,CANDIDATE,1,0,0,0,0,33.4178,0.913,4.645,1166.8,3.13,448,9.56
1700,6941084,K02348.01,Kepler-1204 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,85.7357,0.033,7.625,747.7,2.94,448,9.54
8044,8183389,K06986.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,32.4403,0.645,4.50984,287600,44.56,448,9.52
534,5735762,K00148.03,Kepler-48 d,CONFIRMED,CANDIDATE,0.998,0,0,0,0,42.8965,0.007,5.6897,555.3,2,448,9.54
6469,7888863,K05440.01,Unknown,CANDIDATE,CANDIDATE,0.716,0,0,0,0,74.6241,0.019,8.881,346.9,1.75,448,9.49
4768,6124137,K07764.01,Unknown,CANDIDATE,CANDIDATE,0.991,0,0,0,0,227.835,0.56,21.59,155.3,2.83,449,9.59
6125,5954894,K05213.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,48.2456,0.3106,1.375,60.5,0.64,449,9.61
619,3329204,K01095.01,Unknown,CANDIDATE,CANDIDATE,0.997,0,0,0,0,51.5981,0.251,2.0153,5869.2,6.57,449,9.61
6854,11037818,K05856.01,Kepler-1638 b,CONFIRMED,CANDIDATE,0.848,0,0,0,0,259.343,0.447,16.04,349.7,6.04,449,9.65
9500,9874581,K08189.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,473.563,0.158,5.087,327.4,5.39,449,9.65
6809,11868941,K05939.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,105.053,0.2199,1.988,176.7,1.52,449,9.61
6495,10658177,K05817.01,Unknown,CANDIDATE,CANDIDATE,0.95,0,0,0,0,113.084,0.039,10.315,130.7,1.59,450,9.65
5881,11442793,K00351.04,Kepler-90 e,CONFIRMED,CANDIDATE,0.971,0,0,0,0,91.9401,0.025,9.195,482.9,2.62,450,9.71
6772,11446961,K05899.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,58.6692,0.332,3.712,169.4,1.28,450,9.68
188,7366258,K00880.02,Kepler-82 c,CONFIRMED,CANDIDATE,0.983,0,0,0,0,51.54,0.183,6.3994,3644.3,5.51,450,9.67
5136,9480535,K03901.01,Kepler-1527 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,160.131,0.791,13.775,1183,6.67,450,9.68
1415,6026438,K02045.02,Kepler-354 d,CONFIRMED,FALSE POSITIVE,0.4,0,0,1,0,24.2102,0.45,4.046,458,1.5,451,9.8
586,9787239,K00952.02,Kepler-32 c,CONFIRMED,CANDIDATE,1,0,0,0,0,8.7521,0.017,2.3742,1367.6,1.83,451,9.76
2683,5088536,K00282.03,Kepler-130 d,CONFIRMED,CANDIDATE,0.894,0,0,0,0,87.5178,0.983,2.55,136.5,1.85,451,9.76
5939,8231667,K03494.01,Unknown,CANDIDATE,CANDIDATE,1,0,0,0,0,42.8774,0.02,1.991,1068.8,2.67,451,9.8
1727,8611781,K02185.01,Kepler-1135 b,CONFIRMED,CANDIDATE,0.978,0,0,0,0,76.9571,0.638,9.551,367.1,2.09,451,9.81
4445,7510820,K03303.01,Kepler-1461 b,CONFIRMED,CANDIDATE,0.979,0,0,0,0,29.3494,0.75,4.313,659.2,2.02,451,9.81
161,6191521,K00847.01,Kepler-700 b,CONFIRMED,CANDIDATE,0.942,0,0,0,0,80.8723,0.527,11.195,3604.6,7.59,452,9.88
6689,9157030,K05628.01,Unknown,CANDIDATE,CANDIDATE,0.874,0,0,0,0,24.9093,0.679,3.8,332.6,1.32,452,9.9
5282,11357192,K03782.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,186.517,0.972,3.1968,5752.4,37.5,452,9.83
5930,5436415,K05163.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,273.224,0.0763,3.787,469.9,8,452,9.87
5509,7834712,K07850.01,Unknown,CANDIDATE,CANDIDATE,0.966,0,0,0,0,66.1191,0.256,3.086,862,3,452,9.89
6342,9363944,K05660.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,402.21,0.3779,5.298,472.5,10.03,452,9.86
6938,8934103,K04009.02,Unknown,CANDIDATE,CANDIDATE,0.93,0,0,0,0,77.7927,0.576,6.08,287.9,2.17,453,10
221,7455287,K00886.01,Kepler-54 b,CONFIRMED,CANDIDATE,1,0,0,0,0,8.01078,0.192,2.312,1333.6,1.72,453,9.9
9258,7049771,K08132.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.22,1,0,0,0,381.859,0.024,16.121,362.9,8.3,453,9.93
3276,8056665,K00089.02,Unknown,CANDIDATE,CANDIDATE,0.997,0,0,0,0,207.583,0.84,7.0686,505.1,4.52,453,9.97
4963,11922778,K03408.01,Unknown,CANDIDATE,CANDIDATE,0.864,0,0,0,0,65.4276,0.004,9.404,319,1.65,453,9.94
2856,11074541,K00345.01,Kepler-531 b,CONFIRMED,CANDIDATE,1,0,0,0,0,29.8849,0.658,4.5612,1275.7,2.81,453,9.95
171,6522242,K00855.01,Kepler-706 b,CONFIRMED,CANDIDATE,0.974,0,0,0,0,41.4083,0.377,5.0264,22839,11.38,453,9.93
547,8125580,K01014.01,Kepler-749 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,17.3171,0.684,3.1518,1473,2.04,454,10.07
3632,11709124,K00435.05,Kepler-154 c,CONFIRMED,CANDIDATE,0.915,0,0,0,0,62.3027,0.712,7.509,859.3,3.05,454,10.05
5095,6619815,K03361.01,Unknown,CANDIDATE,CANDIDATE,0.484,0,0,0,0,65.9408,0.332,7.776,580.4,2.33,454,10.04
407,3554031,K01194.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,14.8623,0.324,3.161,840,1.57,454,10.08
2441,7466270,K02959.01,Unknown,CANDIDATE,CANDIDATE,0.782,0,0,0,0,16.1559,0.973,3.798,731.3,2.04,455,10.1
1053,6185331,K01727.01,Kepler-943 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,49.7701,0.655,10.065,3529.2,5.12,455,10.16
8994,8561063,K00961.03,Kepler-42 d,CONFIRMED,CANDIDATE,1,0,0,0,0,1.86511,0.785,0.4279,1124.8,0.66,455,10.1
2300,6307063,K02702.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,75.378,0.989,6.744,447.8,3.82,455,10.13
7275,9020114,K03088.02,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,67.8767,0.0011,2.598,389.2,1.92,455,10.11
4782,3102000,K03373.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,57.06,0.194,7.463,66168,22.31,455,10.11
6510,8888745,K05579.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,34.027,0.5682,1.586,361.7,1.57,455,10.15
1943,4249725,K00222.02,Kepler-120 c,CONFIRMED,CANDIDATE,1,0,0,0,0,12.7945,0.18,3.4197,816.7,1.6,455,10.1
1914,5005121,K02237.01,Unknown,CANDIDATE,CANDIDATE,0.994,0,0,0,0,76.4215,0.015,7.218,578.4,2.81,455,10.11
422,6307537,K01120.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,29.7445,0.337,23.2842,66894,20.06,455,10.1
6332,8509781,K05529.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,70.3359,1.04,4.65625,24418,29.56,455,10.1
503,5780460,K01005.01,Kepler-747 b,CONFIRMED,CANDIDATE,1,0,0,0,0,35.6176,0.009,8.4559,4634.9,5.17,456,10.19
6683,8300828,K05501.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,48.9201,0.6077,2.295,333.9,1.71,456,10.22
1793,3440978,K02288.01,Unknown,CANDIDATE,CANDIDATE,0.997,0,0,0,0,38.1039,0.987,3.837,961.1,4.08,456,10.22
9054,4072271,K07680.01,Unknown,CANDIDATE,CANDIDATE,0.427,0,0,0,0,219.206,0.517,14.5,207.8,2.66,456,10.18
6366,9390655,K05662.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,9.5497,0.028,1.881,706.7,1.45,456,10.25
3375,5131180,K00641.01,Unknown,CANDIDATE,CANDIDATE,1,0,0,0,0,14.8519,0.815,3.5263,1341,2.73,457,10.3
4811,5456023,K03521.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,131.978,0.58,7.14981,345940,147.83,457,10.32
3127,10187017,K00082.03,Kepler-102 f,CONFIRMED,CANDIDATE,1,0,0,0,0,27.4536,0.765,3.747,136.4,0.95,457,10.34
1767,2141783,K02201.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,116.521,1.26,5.577,771.5,44.41,457,10.33
7330,3646449,K04999.01,Unknown,CANDIDATE,CANDIDATE,0.979,0,0,0,0,65.7521,0.109,6.854,382.5,2,458,10.36
4154,6070337,K04632.01,Unknown,CANDIDATE,CANDIDATE,0.872,0,0,0,0,40.0691,1.125,2.928,784.1,13.25,458,10.42
2060,8478994,K00245.01,Kepler-37 d,CONFIRMED,CANDIDATE,0.997,0,0,0,0,39.7922,0.019,4.466,610.4,1.9,458,10.38
2902,11566064,K00353.01,Unknown,CANDIDATE,CANDIDATE,1,0,0,0,0,152.106,0.878,7.4517,3688.3,11.58,458,10.36
8857,10199984,K05776.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,198.6,0.648,3.53,300.8,4.6,458,10.45
3022,10843590,K00431.02,Kepler-153 c,CONFIRMED,CANDIDATE,0.997,0,0,0,0,46.9026,0.645,3.9264,821.3,2.6,458,10.44
