rowid,kepoi_name,koi_period,koi_prad,koi_teq
7077,K06026.01,2.63843,3.56e-07,-3.56e-07
6461,K05692.01,2.64181,2.062e-05,-2.062e-05
7638,K06798.01,2.64185,5.358e-05,-5.358e-05
6696,K05754.01,2.6456,1.348e-06,-1.348e-06
1651,K02248.04,2.64623,2.06e-05,-2.06e-05
5121,K03670.01,2.6483,2.682e-06,-2.682e-06
7059,K06123.01,2.64903,1.003e-06,-1.003e-06
7970,K06579.01,2.65281,3.433e-05,-3.433e-05
8163,K06870.01,2.65942,8.9e-08,-8.9e-08
7990,K07114.01,2.66583,0.0001529,-0.0001529
7989,K07113.01,2.66588,2.55e-07,-2.55e-07
4050,K04332.01,2.66589,3.256e-05,-3.256e-05
8204,K06359.01,2.66696,8.04e-07,-8.04e-07
8503,K07140.01,2.66811,6.752e-05,-6.752e-05
2012,K02491.01,2.66831,1.026e-05,-1.026e-05
2875,K00347.01,2.67194,1.638e-06,-1.638e-06
2229,K02540.01,2.67597,1.745e-05,-1.745e-05
8157,K06738.01,2.68051,3.77e-07,-3.77e-07
5315,K03631.01,2.68277,1.203e-06,-1.203e-06
538,K01147.01,2.68277,1.34e-05,-1.34e-05
2870,K00290.01,2.6834,3.649e-06,-3.649e-06
1161,K00183.01,2.68433,8.2e-08,-8.2e-08
1835,K02300.01,2.68505,4.508e-06,-4.508e-06
5689,K01777.01,2.68522,1.339e-06,-1.339e-06
8757,K07088.01,2.68814,1.569e-05,-1.569e-05
216,K00883.01,2.6889,1.9e-07,-1.9e-07
4943,K07773.01,2.6934,2.951e-05,-2.951e-05
4648,K07709.01,2.69487,3.816e-05,-3.816e-05
5649,K02188.01,2.69634,1.691e-05,-1.691e-05
5137,K03902.01,2.69635,1.099e-05,-1.099e-05
7768,K07344.01,2.69635,1.51e-07,-1.51e-07
2432,K02800.01,2.69636,1.566e-05,-1.566e-05
21,K00748.01,2.69637,7.534e-06,-7.534e-06
5789,K02284.01,2.69788,2.815e-05,-2.815e-05
933,K01224.01,2.69802,2.615e-06,-2.615e-06
39,K00761.01,2.70129,5.634e-06,-5.634e-06
8094,K06600.01,2.70582,1.582e-05,-1.582e-05
1628,K01883.01,2.70731,8.96e-06,-8.96e-06
6859,K05976.01,2.70957,4.94e-07,-4.94e-07
74,K00800.01,2.7115,3.8e-06,-3.8e-06
1432,K01979.01,2.71408,3.865e-06,-3.865e-06
3850,K04360.01,2.71604,1.405e-05,-1.405e-05
7372,K07023.01,2.71772,3.965e-05,-3.965e-05
6616,K05359.01,2.72002,0.000389,-0.000389
2310,K02844.01,2.72288,1.562e-05,-1.562e-05
5330,K03792.01,2.72386,5.62e-06,-5.62e-06
2068,K02579.01,2.7296,1.312e-05,-1.312e-05
1690,K02179.02,2.73277,5.914e-06,-5.914e-06
8119,K07263.01,2.73399,3.5205e-05,-3.5205e-05
7404,K06503.01,2.73515,3.5205e-05,-3.5205e-05
3034,K00534.02,2.7359,4.502e-06,-4.502e-06
8108,K06995.01,2.73948,3.64e-07,-3.64e-07
713,K01247.01,2.73987,2.29e-07,-2.29e-07
6389,K05544.01,2.74259,8.022e-06,-8.022e-06
5578,K01714.01,2.74398,9.484e-06,-9.484e-06
7284,K06088.01,2.74512,2.665e-06,-2.665e-06
7658,K07200.01,2.74564,2.72e-07,-2.72e-07
7186,K06155.01,2.74591,1.72e-07,-1.72e-07
6465,K05832.01,2.74703,1.088e-05,-1.088e-05
8843,K07532.01,2.75157,2.353e-06,-2.353e-06
3270,K00517.01,2.75236,1.738e-06,-1.738e-06
3860,K04223.01,2.75402,0.0005967,-0.0005967
2308,K02765.01,2.75505,1.369e-05,-1.369e-05
3460,K00663.01,2.75564,1.909e-06,-1.909e-06
7509,K06386.01,2.75654,1.343e-06,-1.343e-06
429,K01201.01,2.75758,6.935e-06,-6.935e-06
470,K01130.01,2.75779,7.05e-07,-7.05e-07
1618,K02026.01,2.75798,9.28e-06,-9.28e-06
5731,K01956.01,2.75957,9.53e-06,-9.53e-06
2194,K02608.01,2.76122,2.052e-05,-2.052e-05
2661,K03022.01,2.76264,1.624e-05,-1.624e-05
7074,K06022.01,2.76562,9.96e-07,-9.96e-07
451,K01189.01,2.78388,2.349e-06,-2.349e-06
349,K00975.01,2.78582,5.258e-06,-5.258e-06
1869,K02225.01,2.78787,9.773e-06,-9.773e-06
4173,K04565.01,2.78802,7.933e-05,-7.933e-05
2820,K02977.01,2.78818,1.852e-05,-1.852e-05
3660,K04097.01,2.79064,4.44e-06,-4.44e-06
6719,K05636.01,2.79124,1.266e-05,-1.266e-05
9136,K00720.04,2.7959,1.411e-05,-1.411e-05
7786,K06434.01,2.79666,1.136e-06,-1.136e-06
1436,K02060.01,2.80011,4.014e-06,-4.014e-06
1163,K01577.01,2.80624,7.519e-06,-7.519e-06
2106,K02516.01,2.81043,2.115e-05,-2.115e-05
3584,K04138.01,2.81401,5.175e-05,-5.175e-05
46,K00767.01,2.8165,1.65e-07,-1.65e-07
5394,K03804.01,2.81753,7.721e-05,-7.721e-05
1952,K02248.01,2.81815,1.09e-05,-1.09e-05
1242,K01539.01,2.81945,1.83e-06,-1.83e-06
3037,K00537.01,2.82019,3.592e-06,-3.592e-06
7726,K06292.01,2.82133,3.39e-07,-3.39e-07
1956,K02331.01,2.83265,8.329e-06,-8.329e-06
8036,K06853.01,2.83402,3.323e-05,-3.323e-05
467,K01127.03,2.83669,2.819e-05,-2.819e-05
5958,K05171.01,2.84574,3.194e-06,-3.194e-06
5200,K03840.01,2.84574,2.245e-06,-2.245e-06
5627,K02161.01,2.84574,1.149e-05,-1.149e-05
5151,K03825.01,2.84575,2.054e-06,-2.054e-06
2517,K02685.01,2.84652,7.596e-06,-7.596e-06
9506,K00929.02,2.85188,4.323e-05,-4.323e-05
1889,K02156.01,2.85235,2.926e-06,-2.926e-06
8482,K01050.02,2.85313,4.356e-06,-4.356e-06
8059,K07257.01,2.85609,3.54e-06,-3.54e-06
4340,K04602.01,2.85855,2.18e-05,-2.18e-05
8696,K04953.01,2.85888,5.926e-06,-5.926e-06
3511,K07637.01,2.8589,2.619e-05,-2.619e-05
186,K00866.01,2.86116,3.059e-06,-3.059e-06
568,K01016.01,2.86668,2.851e-06,-2.851e-06
5470,K02127.01,2.87066,1.503e-05,-1.503e-05
2516,K02684.01,2.87365,6.495e-06,-6.495e-06
6982,K06107.01,2.87366,2.969e-06,-2.969e-06
3507,K00619.01,2.87924,1.193e-06,-1.193e-06
4607,K04735.01,2.87998,2.427e-05,-2.427e-05
5546,K06334.01,2.8811,2.08e-07,-2.08e-07
7175,K06054.01,2.88134,3.282e-06,-3.282e-06
5942,K03781.01,2.88242,4.53e-06,-4.53e-06
2305,K02705.01,2.88676,3.741e-06,-3.741e-06
2592,K02913.01,2.88879,1.761e-05,-1.761e-05
1790,K02210.01,2.8889,7.104e-06,-7.104e-06
8685,K07030.01,2.89209,4.3e-07,-4.3e-07
1662,K02101.01,2.89222,7.009e-06,-7.009e-06
3685,K04032.02,2.89224,1.616e-05,-1.616e-05
3883,K04298.01,2.89495,2.251e-05,-2.251e-05
588,K00952.04,2.89601,4.317e-06,-4.317e-06
464,K01068.01,2.89743,5.09e-06,-5.09e-06
5407,K03655.01,2.89744,1.092e-06,-1.092e-06
7864,K06959.01,2.89783,1.99e-07,-1.99e-07
895,K01340.01,2.90061,1.391e-05,-1.391e-05
5432,K03659.01,2.90061,1.145e-06,-1.145e-06
4314,K03159.01,2.90394,3.65e-05,-3.65e-05
9439,K02859.04,2.90512,1.541e-05,-1.541e-05
7398,K06375.01,2.90805,5.232e-05,-5.232e-05
3056,K00493.01,2.90845,6.116e-06,-6.116e-06
8257,K06362.01,2.90845,8.93e-07,-8.93e-07
708,K01432.03,2.92721,1.496e-05,-1.496e-05
1122,K01571.01,2.92879,1.064e-05,-1.064e-05
1320,K01487.01,2.92928,1.547e-05,-1.547e-05
5126,K03746.01,2.9293,2.999e-06,-2.999e-06
2059,K02427.01,2.93102,2.302e-05,-2.302e-05
9095,K02562.01,2.93225,3.967e-05,-3.967e-05
1652,K02250.01,2.93536,5.061e-06,-5.061e-06
626,K01163.01,2.93653,5.136e-06,-5.136e-06
3944,K02458.02,2.93659,9.202e-06,-9.202e-06
3199,K00510.01,2.9403,4.738e-06,-4.738e-06
2568,K02836.01,2.94194,1.324e-05,-1.324e-05
4366,K04467.01,2.94242,1.463e-05,-1.463e-05
6136,K04968.01,2.94541,6.75e-06,-6.75e-06
3956,K04382.01,2.94649,2.514e-05,-2.514e-05
332,K00014.01,2.94738,3.228e-06,-3.228e-06
1842,K02146.01,2.94903,7.72e-06,-7.72e-06
8531,K06520.01,2.9546,0.0001104,-0.0001104
5531,K01966.01,2.95601,7.315e-06,-7.315e-06
8141,K06346.01,2.95906,0.0003305,-0.0003305
5970,K04925.01,2.96384,8.19e-07,-8.19e-07
1109,K01637.01,2.97042,1.069e-05,-1.069e-05
624,K01161.03,2.97137,1.06e-05,-1.06e-05
5511,K01795.01,2.97205,6.745e-06,-6.745e-06
5219,K03844.01,2.97416,3.612e-06,-3.612e-06
7960,K06325.01,2.97586,5.996e-05,-5.996e-05
8583,K04527.01,2.97599,5.192e-05,-5.192e-05
1696,K02265.01,2.97601,2.549e-05,-2.549e-05
6162,K04980.01,2.97601,1.43e-07,-1.43e-07
5941,K03509.01,2.97602,1.594e-05,-1.594e-05
2922,K00300.01,2.97602,8.299e-06,-8.299e-06
8715,K06324.01,2.97606,5.632e-05,-5.632e-05
4219,K04646.01,2.97608,3.761e-05,-3.761e-05
3843,K07655.01,2.97615,0.0001345,-0.0001345
4639,K04883.01,2.97887,3.5205e-05,-3.5205e-05
8512,K07420.01,2.98048,1.78e-07,-1.78e-07
2304,K02704.02,2.98416,8.749e-06,-8.749e-06
2912,K03078.01,2.98618,2.655e-05,-2.655e-05
2854,K00052.01,2.98786,2.306e-06,-2.306e-06
450,K01188.01,2.98809,6.206e-06,-6.206e-06
5273,K03700.01,2.99025,2.332e-06,-2.332e-06
102,K00808.01,2.99025,1.168e-05,-1.168e-05
8914,K06588.01,2.99188,5.1e-07,-5.1e-07
5370,K03798.01,2.99189,4.23e-06,-4.23e-06
3631,K04167.01,2.99195,3.761e-05,-3.761e-05
3089,K00591.01,2.99265,1.462e-05,-1.462e-05
4909,K03614.01,2.99266,1.657e-06,-1.657e-06
5335,K03868.01,2.9927,4.057e-06,-4.057e-06
4841,K03609.01,2.99536,6.34e-07,-6.34e-07
8995,K01624.01,2.9954,1.352e-05,-1.352e-05
2616,K03008.01,2.99793,2.777e-05,-2.777e-05
4678,K03212.01,3.00012,0.0001696,-0.0001696
5969,K04924.01,3.00318,0.000177,-0.000177
884,K01211.01,3.00363,1.364e-05,-1.364e-05
1426,K00208.01,3.00388,3.581e-06,-3.581e-06
1175,K01781.02,3.00516,1.922e-06,-1.922e-06
1439,K02063.01,3.00725,1.144e-05,-1.144e-05
7605,K07324.01,3.00825,3.5205e-05,-3.5205e-05
7380,K07286.01,3.0086,6.04e-07,-6.04e-07
2507,K02820.01,3.00912,1.464e-05,-1.464e-05
4904,K03542.01,3.01248,1.42e-07,-1.42e-07
444,K00015.01,3.01248,1.161e-06,-1.161e-06
966,K01357.01,3.01433,5.5e-06,-5.5e-06
5427,K03656.01,3.01552,1.267e-06,-1.267e-06
3214,K02174.04,3.0161,2.715e-05,-2.715e-05
745,K01369.01,3.01618,9.751e-06,-9.751e-06
6188,K05111.01,3.01716,5.322e-06,-5.322e-06
872,K01603.01,3.02168,8.511e-06,-8.511e-06
415,K00135.01,3.02409,2.25e-07,-2.25e-07
2190,K02534.01,3.02558,1.202e-05,-1.202e-05
7099,K06029.01,3.02676,2.63e-07,-2.63e-07
3662,K04160.01,3.03197,1.415e-05,-1.415e-05
3382,K00697.01,3.03215,3.343e-06,-3.343e-06
2088,K02583.01,3.03267,1.374e-05,-1.374e-05
7954,K01602.02,3.03359,3.558e-05,-3.558e-05
4002,K04185.01,3.03521,5.17e-06,-5.17e-06
4038,K02842.03,3.03621,7.243e-06,-7.243e-06
130,K00840.01,3.04033,3.37e-07,-3.37e-07
3392,K00646.01,3.04155,1.76e-07,-1.76e-07
4490,K04850.01,3.04185,1.869e-05,-1.869e-05
8532,K07154.01,3.0446,4.591e-05,-4.591e-05
9225,K07929.01,3.04464,7.901e-05,-7.901e-05
2016,K02566.01,3.04468,4.333e-05,-4.333e-05
5379,K03877.01,3.04477,1.383e-05,-1.383e-05
271,K00930.01,3.04477,4.462e-06,-4.462e-06
8788,K07138.01,3.04477,2.17e-07,-2.17e-07
9416,K08177.01,3.04478,0.0001198,-0.0001198
8011,K02199.02,3.05293,2.809e-05,-2.809e-05
978,K01235.01,3.05356,6.107e-06,-6.107e-06
4908,K03613.01,3.05358,4.38e-07,-4.38e-07
3134,K00552.01,3.05517,1.176e-06,-1.176e-06
3783,K04347.01,3.0571,2.163e-05,-2.163e-05
3773,K04208.01,3.05773,2.054e-05,-2.054e-05
3568,K04062.01,3.05934,7.25e-05,-7.25e-05
9209,K07766.01,3.06026,4.047e-05,-4.047e-05
3492,K00665.03,3.07155,1.285e-05,-1.285e-05
3104,K00500.03,3.07215,3.508e-06,-3.508e-06
3438,K04577.02,3.07365,2.796e-05,-2.796e-05
8643,K06978.01,3.07551,1.915e-05,-1.915e-05
1505,K01860.03,3.07645,1.038e-05,-1.038e-05
4140,K04699.01,3.07714,4.18e-05,-4.18e-05
4136,K04628.01,3.08724,2.655e-05,-2.655e-05
2766,K03043.01,3.08943,3.349e-05,-3.349e-05
8377,K06358.01,3.09383,2.28e-05,-2.28e-05
2321,K02706.01,3.09757,3.169e-05,-3.169e-05
8641,K06276.01,3.09873,2.533e-05,-2.533e-05
7884,K07362.01,3.10198,1.002e-05,-1.002e-05
7089,K06223.01,3.10373,1.12e-07,-1.12e-07
968,K00161.01,3.10551,1.149e-06,-1.149e-06
2815,K00338.02,3.10763,1.537e-05,-1.537e-05
540,K00944.01,3.10825,1.59e-06,-1.59e-06
5640,K07842.01,3.11142,4.97e-05,-4.97e-05
7908,K06569.01,3.1153,2.65e-07,-2.65e-07
2069,K02580.01,3.11604,1.188e-05,-1.188e-05
912,K01284.01,3.11709,6.56e-07,-6.56e-07
1133,K00194.01,3.12083,1.986e-06,-1.986e-06
693,K01243.01,3.12581,8.551e-06,-8.551e-06
4931,K03622.01,3.12582,7.19e-07,-7.19e-07
1621,K01815.01,3.12686,1.692e-06,-1.692e-06
6490,K05812.01,3.13184,0.000682,-0.000682
1841,K00025.01,3.1326,1.481e-06,-1.481e-06
3368,K00733.03,3.13295,1.017e-05,-1.017e-05
3942,K04240.01,3.13394,2.005e-05,-2.005e-05
3083,K00543.02,3.13785,7.008e-06,-7.008e-06
8052,K07126.01,3.13858,1.42e-07,-1.42e-07
1797,K02363.01,3.13878,1.164e-05,-1.164e-05
629,K00957.01,3.14051,5.466e-06,-5.466e-06
8067,K07520.01,3.14736,5.341e-05,-5.341e-05
1017,K01491.01,3.14866,8.304e-06,-8.304e-06
5057,K03425.02,3.15722,1.947e-05,-1.947e-05
3433,K00658.01,3.16269,3.023e-06,-3.023e-06
289,K00926.01,3.16635,2.532e-06,-2.532e-06
162,K00848.01,3.16647,2.222e-06,-2.222e-06
180,K00863.01,3.16789,3.869e-06,-3.869e-06
1751,K02200.01,3.1706,1.001e-05,-1.001e-05
3456,K00606.01,3.17063,2.272e-06,-2.272e-06
5495,K02359.01,3.17276,2.365e-05,-2.365e-05
2436,K02872.01,3.17319,2.058e-05,-2.058e-05
2225,K02466.01,3.17323,1.095e-05,-1.095e-05
3330,K00685.01,3.17391,4.401e-06,-4.401e-06
672,K01239.02,3.17406,1.098e-05,-1.098e-05
5574,K01703.01,3.17464,1.303e-05,-1.303e-05
8491,K05460.01,3.17488,0.0001232,-0.0001232
1665,K00223.01,3.17741,1.587e-06,-1.587e-06
8010,K02050.02,3.17796,1.868e-05,-1.868e-05
410,K00987.01,3.17927,3.255e-06,-3.255e-06
141,K00117.03,3.18003,7.278e-06,-7.278e-06
5504,K01678.01,3.18396,1.069e-06,-1.069e-06
5019,K03571.01,3.18509,5.51e-07,-5.51e-07
297,K00933.01,3.18707,8.799e-06,-8.799e-06
5323,K03712.01,3.18709,8.296e-06,-8.296e-06
8194,K03461.02,3.18741,8.968e-05,-8.968e-05
5775,K03953.01,3.18775,1.82e-05,-1.82e-05
5388,K02004.02,3.18899,1.97e-05,-1.97e-05
4489,K04849.01,3.19938,2.601e-05,-2.601e-05
5285,K03858.01,3.20422,6.329e-06,-6.329e-06
1062,K01563.03,3.2054,1.401e-05,-1.401e-05
6554,K05841.01,3.21319,4.703e-06,-4.703e-06
3060,K00007.01,3.21367,1.09e-06,-1.09e-06
5469,K02118.01,3.21369,1.473e-05,-1.473e-05
1526,K01864.01,3.21511,7.879e-06,-7.879e-06
7569,K06522.01,3.21559,4.215e-05,-4.215e-05
1171,K00195.01,3.21752,1.75e-07,-1.75e-07
192,K00869.04,3.21981,5.531e-06,-5.531e-06
809,K01383.01,3.22179,9.63e-07,-9.63e-07
873,K01338.01,3.22298,9.285e-06,-9.285e-06
4934,K03625.01,3.22449,4.56e-07,-4.56e-07
4556,K03252.01,3.22453,2.809e-05,-2.809e-05
7450,K06378.01,3.22599,3.5205e-05,-3.5205e-05
8928,K06819.01,3.22623,9.005e-06,-9.005e-06
959,K00017.01,3.2347,1.19e-07,-1.19e-07
1996,K02561.01,3.23942,1.603e-05,-1.603e-05
1286,K00186.01,3.24326,2.09e-07,-2.09e-07
2264,K02473.01,3.24418,1.562e-05,-1.562e-05
1609,K00204.01,3.24673,3.94e-07,-3.94e-07
2611,K00361.01,3.24755,5.908e-06,-5.908e-06
3150,K00505.03,3.25058,1.266e-05,-1.266e-05
3473,K00611.01,3.25166,3.66e-07,-3.66e-07
3598,K04145.01,3.25425,3.34e-05,-3.34e-05
2755,K00327.01,3.25428,5.223e-06,-5.223e-06
5332,K03865.01,3.25519,8.622e-06,-8.622e-06
8177,K07142.01,3.25539,7.06e-07,-7.06e-07
8836,K06879.01,3.25825,1.278e-06,-1.278e-06
1539,K01793.01,3.26176,1.167e-06,-1.167e-06
1950,K02169.02,3.26663,1.395e-05,-1.395e-05
1339,K00199.01,3.2687,2.62e-07,-2.62e-07
7263,K06084.01,3.26918,5.16e-07,-5.16e-07
1515,K02006.01,3.27345,6.177e-06,-6.177e-06
653,K00964.01,3.2737,2.4e-07,-2.4e-07
3347,K00688.01,3.27582,4.743e-06,-4.743e-06
2235,K02619.01,3.27646,1.633e-05,-1.633e-05
1947,K02168.01,3.28192,1.276e-05,-1.276e-05
5293,K03930.01,3.28274,1.313e-05,-1.313e-05
1831,K02220.01,3.2828,1.281e-05,-1.281e-05
4121,K04695.01,3.28932,1.7e-05,-1.7e-05
1703,K02111.01,3.28973,8.626e-06,-8.626e-06
1392,K01973.01,3.29011,6.233e-06,-6.233e-06
5972,K04928.01,3.2903,4.432e-06,-4.432e-06
1527,K01929.02,3.29277,1.192e-05,-1.192e-05
3354,K00732.02,3.29535,2.569e-05,-2.569e-05
1019,K01557.01,3.2957,1.921e-06,-1.921e-06
2416,K02869.01,3.30041,2.21e-05,-2.21e-05
362,K01177.01,3.30558,7.111e-06,-7.111e-06
245,K00899.02,3.30655,6.4e-06,-6.4e-06
5503,K01676.01,3.30767,3.902e-06,-3.902e-06
1394,K00214.01,3.31186,3.55e-07,-3.55e-07
276,K00916.01,3.31495,1.705e-06,-1.705e-06
5272,K03699.01,3.31578,1.292e-05,-1.292e-05
7613,K06272.01,3.31588,3.127e-05,-3.127e-05
7222,K06072.01,3.31952,1.277e-06,-1.277e-06
7468,K06643.01,3.31977,5.396e-05,-5.396e-05
396,K01054.01,3.32269,0.0002975,-0.0002975
7367,K06893.01,3.32619,4.12e-07,-4.12e-07
7754,K06946.01,3.33287,3.5205e-05,-3.5205e-05
220,K00884.03,3.33612,4.359e-06,-4.359e-06
8873,K04524.03,3.33931,2.498e-05,-2.498e-05
106,K00812.01,3.34022,3.177e-06,-3.177e-06
395,K00139.02,3.3418,4.954e-06,-4.954e-06
72,K00798.01,3.34191,9.953e-06,-9.953e-06
7463,K06634.01,3.34329,4.375e-05,-4.375e-05
8345,K05686.01,3.34466,3.918e-05,-3.918e-05
6285,K05145.01,3.35021,7.62e-07,-7.62e-07
1075,K01500.01,3.35156,7.201e-06,-7.201e-06
5208,K03686.01,3.35157,3.36e-06,-3.36e-06
2371,K02780.01,3.35184,1.163e-05,-1.163e-05
530,K01078.01,3.35373,3.996e-06,-3.996e-06
7373,K07152.01,3.35947,4.56e-07,-4.56e-07
8276,K04676.02,3.36379,5.632e-05,-5.632e-05
1540,K01794.01,3.36443,4.881e-06,-4.881e-06
7796,K06689.01,3.37117,5.646e-05,-5.646e-05
7113,K06229.01,3.3718,6.82e-07,-6.82e-07
5598,K01635.01,3.37468,6.16e-07,-6.16e-07
4438,K04910.01,3.37488,4.066e-05,-4.066e-05
9137,K02807.01,3.37572,9.059e-06,-9.059e-06
4450,K04772.01,3.38081,3.232e-05,-3.232e-05
8965,K07993.01,3.38161,0.001828,-0.001828
3252,K00568.01,3.38354,5.352e-06,-5.352e-06
4240,K04649.01,3.3842,2.486e-05,-2.486e-05
3859,K04222.01,3.38557,1.874e-05,-1.874e-05
4099,K04691.01,3.38792,2.583e-05,-2.583e-05
291,K00939.01,3.38801,9.49e-06,-9.49e-06
2900,K00053.01,3.38889,1.681e-06,-1.681e-06
4652,K04744.01,3.39156,5.767e-05,-5.767e-05
8882,K06546.01,3.39402,2.949e-05,-2.949e-05
3653,K07644.01,3.39905,4.614e-05,-4.614e-05
9340,K07812.01,3.40077,9.286e-05,-9.286e-05
2391,K02789.01,3.40166,1.121e-05,-1.121e-05
7439,K07425.01,3.40195,5.442e-06,-5.442e-06
1272,K01693.01,3.40374,2.892e-06,-2.892e-06
2158,K00241.03,3.41046,1.361e-05,-1.361e-05
351,K01048.01,3.41176,9.564e-06,-9.564e-06
1438,K00221.01,3.41304,6.26e-07,-6.26e-07
2333,K02851.01,3.42065,1.928e-05,-1.928e-05
2645,K03095.01,3.42391,1.79e-05,-1.79e-05
3236,K00408.04,3.42806,1.99e-05,-1.99e-05
8499,K07109.01,3.43113,9.09e-07,-9.09e-07
4021,K04190.01,3.43274,2.772e-05,-2.772e-05
5638,K03999.01,3.43525,4.864e-05,-4.864e-05
64,K00115.03,3.43592,4.729e-05,-4.729e-05
4446,K04768.01,3.43633,8.724e-06,-8.724e-06
4458,K03224.01,3.43861,1.861e-05,-1.861e-05
7950,K07507.01,3.44271,3.74e-07,-3.74e-07
2374,K02859.01,3.44621,1.874e-05,-1.874e-05
4217,K04644.01,3.44928,2.122e-05,-2.122e-05
8496,K06444.01,3.45423,2.924e-05,-2.924e-05
8802,K06119.01,3.45424,7.2e-08,-7.2e-08
9021,K06555.01,3.45708,8e-08,-8e-08
5196,K03836.01,3.46725,1.339e-05,-1.339e-05
680,K01306.02,3.46807,1.599e-05,-1.599e-05
1299,K01484.01,3.47021,2.206e-05,-2.206e-05
8076,K06338.01,3.4714,1.56e-07,-1.56e-07
4888,K03628.01,3.4714,3.5205e-05,-3.5205e-05
907,K01217.01,3.47144,2.083e-05,-2.083e-05
3936,K07658.01,3.47148,8.236e-05,-8.236e-05
1121,K00182.01,3.47943,2.848e-06,-2.848e-06
6453,K05564.01,3.47951,2.034e-06,-2.034e-06
500,K01002.01,3.48159,1.036e-05,-1.036e-05
8722,K07064.01,3.48166,6.3e-08,-6.3e-08
2623,K03088.01,3.48413,1.483e-05,-1.483e-05
5123,K03743.01,3.48632,7.42e-06,-7.42e-06
4128,K04487.01,3.48754,3.925e-05,-3.925e-05
2630,K00046.01,3.48769,1.105e-06,-1.105e-06
5674,K03933.01,3.49079,6.042e-06,-6.042e-06
8016,K06330.01,3.49546,9.35e-07,-9.35e-07
8926,K06370.01,3.4955,9.209e-05,-9.209e-05
909,K01219.01,3.50376,3.5205e-05,-3.5205e-05
595,K00137.03,3.50469,3.091e-06,-3.091e-06
3599,K04146.01,3.50472,1.551e-05,-1.551e-05
8852,K07253.01,3.50474,8.24e-07,-8.24e-07
5791,K02301.01,3.51289,1.676e-05,-1.676e-05
2044,K02425.01,3.51296,2.523e-05,-2.523e-05
4695,K04822.01,3.51414,4.493e-05,-4.493e-05
2682,K03026.01,3.51575,1.389e-05,-1.389e-05
1205,K01588.01,3.51749,3.791e-06,-3.791e-06
7105,K06036.01,3.51836,2.08e-07,-2.08e-07
8426,K07374.01,3.52105,1.122e-06,-1.122e-06
13,K00010.01,3.5225,1.98e-07,-1.98e-07
5298,K07796.01,3.52365,4.354e-05,-4.354e-05
3014,K00533.02,3.52468,3.044e-05,-3.044e-05
112,K00830.01,3.52563,1.5e-07,-1.5e-07
7178,K06057.01,3.53016,5.82e-07,-5.82e-07
4985,K01681.03,3.53106,1.877e-05,-1.877e-05
1968,K02171.01,3.53232,2.29e-05,-2.29e-05
5278,K03778.01,3.53963,1.19e-06,-1.19e-06
2031,K00250.03,3.54392,4.494e-06,-4.494e-06
4561,K03319.03,3.54553,2.158e-05,-2.158e-05
683,K01363.01,3.54653,9.977e-06,-9.977e-06
2269,K02549.01,3.5479,2.884e-05,-2.884e-05
9210,K07770.01,3.54829,4.062e-05,-4.062e-05
724,K00018.01,3.54847,1.83e-07,-1.83e-07
5762,K01748.01,3.54939,2.942e-06,-2.942e-06
7665,K07459.01,3.55027,4.554e-05,-4.554e-05
1644,K01824.01,3.55383,4.5e-06,-4.5e-06
1363,K01893.01,3.55486,6.658e-06,-6.658e-06
2002,K02641.01,3.55558,2.357e-05,-2.357e-05
4385,K04684.01,3.55643,0.0001001,-0.0001001
8391,K07188.01,3.55644,9.02e-05,-9.02e-05
7708,K07203.01,3.55647,9.742e-05,-9.742e-05
9316,K07948.01,3.5565,6.838e-05,-6.838e-05
1016,K01490.01,3.55651,1.397e-05,-1.397e-05
6489,K05700.01,3.55651,2.77e-07,-2.77e-07
5571,K03985.01,3.55654,5.365e-05,-5.365e-05
7707,K07202.01,3.55656,8.511e-05,-8.511e-05
4153,K04631.01,3.55662,8.507e-05,-8.507e-05
6123,K05211.01,3.56452,5.584e-05,-5.584e-05
5090,K03585.01,3.56461,4.51e-07,-4.51e-07
2602,K00265.01,3.5681,7.167e-06,-7.167e-06
3655,K04094.01,3.57018,7.872e-05,-7.872e-05
1929,K00229.01,3.5732,9e-07,-9e-07
2564,K02832.01,3.57551,2.079e-05,-2.079e-05
296,K00127.01,3.57878,1.83e-07,-1.83e-07
7711,K07208.01,3.57944,4.337e-05,-4.337e-05
1234,K01469.01,3.58208,4.318e-06,-4.318e-06
3886,K04300.01,3.58274,2.315e-05,-2.315e-05
606,K00953.01,3.5841,1.916e-06,-1.916e-06
6039,K05189.01,3.58957,1.119e-05,-1.119e-05
7838,K06499.01,3.58967,1.914e-05,-1.914e-05
4415,K04904.01,3.59449,3.353e-05,-3.353e-05
3069,K00600.01,3.59577,9.383e-06,-9.383e-06
3988,K02579.02,3.59645,3.644e-05,-3.644e-05
4408,K03158.01,3.60012,1.624e-05,-1.624e-05
3986,K02485.02,3.60083,1.725e-05,-1.725e-05
539,K00943.01,3.60147,5.941e-06,-5.941e-06
7104,K06035.01,3.6037,0.0001393,-0.0001393
2539,K02690.01,3.60694,7.245e-06,-7.245e-06
7172,K06051.01,3.60727,2.128e-05,-2.128e-05
5678,K07832.01,3.60922,0.0005535,-0.0005535
1334,K02034.01,3.60931,7.605e-06,-7.605e-06
734,K01253.01,3.61154,6.511e-06,-6.511e-06
3211,K00407.01,3.61376,1.037e-06,-1.037e-06
1862,K02148.03,3.6146,2.833e-05,-2.833e-05
2638,K03015.01,3.6146,2.436e-05,-2.436e-05
